danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,updated_popularity,genre_edm,genre_latin,genre_pop,genre_r&b,genre_rap,genre_rock,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,mode_0,mode_1,song_age,duration_mn
0.638,0.832,-5.039,0.049,0.141,0.0,0.113,0.648,124.071,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15.997260273972604,3.798216666666667
0.759,0.716,-6.36,0.0818,0.0223,0.0,0.231,0.469,105.009,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8.252054794520548,3.49555
0.614,0.832,-3.419,0.0522,0.11,0.0,0.185,0.429,129.038,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,13.997260273972604,3.5528166666666667
0.669,0.832,-5.72,0.0682,0.0106,0.0,0.0968,0.7,113.035,72,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9.265753424657534,3.9591166666666666
0.702,0.781,-4.081,0.03,0.433,0.0,0.135,0.382,102.997,63,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13.997260273972604,4.772033333333333
0.851,0.806,-4.618,0.0786,0.12,1.33e-06,0.121,0.776,119.001,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18.0,3.953333333333333
0.738,0.868,-4.373,0.0731,0.0389,0.00171,0.388,0.336,122.003,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10.454794520547946,3.544
0.57,0.672,-5.89,0.0723,0.177,0.0,0.0768,0.448,120.019,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.967123287671233,3.4703666666666666
0.708,0.727,-7.647,0.0389,0.0201,0.676,0.37,0.512,120.012,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.295890410958904,3.858
0.945,0.584,-7.649,0.044,0.0955,0.341,0.147,0.626,124.996,64,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.427397260273972,2.8091166666666667
0.704,0.929,-4.447,0.0395,0.0395,0.0249,0.181,0.633,126.055,33,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.926027397260274,2.5873
0.765,0.906,-2.097,0.0965,0.125,0.0,0.423,0.95,96.071,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.484931506849315,3.0759666666666665
0.682,0.855,-3.282,0.0401,0.0566,1e-06,0.101,0.304,124.004,49,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.967123287671233,3.3123833333333335
0.627,0.662,-7.104,0.0349,0.0922,0.000166,0.143,0.596,124.039,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.523287671232877,2.6532333333333336
0.762,0.736,-7.66,0.0778,0.135,0.0538,0.113,0.248,126.007,23,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.024657534246575,2.7619
0.577,0.844,-3.364,0.0406,0.00407,6.13e-06,0.499,0.283,115.066,39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.446575342465754,3.0608833333333334
0.632,0.816,-4.584,0.0349,0.00205,0.106,0.119,0.134,127.95,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.027397260273973,3.375
0.598,0.526,-8.659,0.0415,0.129,0.0,0.14,0.529,123.935,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.2164383561643834,2.80645
0.825,0.841,-6.433,0.135,0.0906,0.00411,0.258,0.616,126.026,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.446575342465754,3.0763666666666665
0.795,0.899,-4.202,0.0685,0.00235,0.000392,0.199,0.329,125.978,45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.3342465753424655,3.3139833333333333
0.7,0.872,-5.896,0.0666,0.121,7.08e-06,0.103,0.761,125.03,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.156164383561644,3.1717
0.904,0.633,-5.545,0.0958,0.203,0.000266,0.163,0.492,121.995,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.024657534246575,2.9836
0.744,0.725,-6.055,0.0303,0.018,9.29e-06,0.212,0.904,118.034,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.043835616438356,2.79765
0.706,0.524,-8.804,0.026,0.127,0.00129,0.109,0.296,111.991,57,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.235616438356164,3.05305
0.781,0.745,-4.942,0.0374,0.0814,9.71e-05,0.106,0.498,110.051,16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.024657534246575,2.63485
0.789,0.547,-8.738,0.0748,0.072,9.21e-05,0.0782,0.48,120.024,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.336986301369863,3.3871166666666666
0.575,0.808,-4.578,0.0439,0.0446,0.0,0.0693,0.232,127.922,37,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.178082191780822,2.992183333333333
0.669,0.797,-5.68,0.0624,0.259,0.0,0.199,0.552,119.865,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.641095890410959,3.09905
0.567,0.946,-2.245,0.0541,0.0978,1.37e-06,0.0836,0.295,104.983,38,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.66027397260274,3.4727833333333336
0.721,0.779,-4.239,0.0606,0.142,0.0,0.143,0.327,110.026,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.197260273972603,2.8327333333333335
0.534,0.765,-3.151,0.0338,0.0915,0.00107,0.225,0.117,127.978,35,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.136986301369863,2.8753333333333333
0.651,0.693,-4.722,0.0375,0.458,0.0,0.335,0.392,118.97,57,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.161643835616438,3.946083333333333
0.66,0.827,-5.081,0.0789,0.429,0.0,0.0923,0.611,115.349,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.197260273972603,2.7874833333333333
0.57,0.965,-4.881,0.0348,0.00108,0.523,0.201,0.148,123.008,23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.235616438356164,4.863083333333333
0.608,0.918,-1.137,0.0684,0.199,0.0,0.309,0.422,126.022,30,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.063013698630137,3.033333333333333
0.561,0.562,-11.431,0.15,0.062,0.0,0.118,0.244,151.631,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.049315068493151,4.03975
0.591,0.88,-5.153,0.223,0.0804,0.0,0.326,0.482,127.013,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.120547945205479,2.9606333333333335
0.745,0.8,-5.606,0.0361,0.0209,0.000479,0.113,0.314,122.008,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6.446575342465754,3.41155
0.66,0.857,-5.219,0.321,0.167,1.36e-05,0.119,0.233,130.069,38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.465753424657534,3.752666666666667
0.53,0.729,-6.019,0.0376,0.00699,0.0,0.103,0.219,139.929,60,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.1808219178082195,3.9723
0.552,0.887,-3.812,0.147,0.0457,0.0207,0.0903,0.783,125.229,37,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.391780821917808,2.186733333333333
0.471,0.911,-4.372,0.0594,0.0316,0.00648,0.571,0.197,126.112,25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.580821917808219,2.8333333333333335
0.747,0.776,-5.898,0.0722,0.0233,1.38e-05,0.761,0.67,125.07,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.101369863013699,2.45045
0.712,0.664,-8.026,0.0345,0.0416,0.000104,0.0668,0.781,122.014,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.063013698630137,3.4085666666666667
0.733,0.859,-5.03,0.033,0.479,0.0645,0.105,0.52,124.948,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.734246575342466,2.464
0.517,0.793,-5.851,0.0367,0.0214,0.00046,0.0892,0.176,90.06,46,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.8493150684931505,2.6222166666666666
0.675,0.674,-6.329,0.0372,0.00339,8.55e-05,0.279,0.414,125.037,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.83013698630137,3.344
0.818,0.823,-3.563,0.2,0.0663,1.17e-05,0.133,0.52,128.136,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6.101369863013699,2.6799
0.639,0.591,-3.905,0.0344,0.128,6.69e-06,0.159,0.305,128.002,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.13972602739726,3.75
0.535,0.906,-4.699,0.0353,0.0202,0.000715,0.0886,0.732,126.012,49,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.427397260273972,2.97785
0.784,0.721,-5.457,0.0506,0.0149,0.00424,0.285,0.895,121.966,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.293150684931507,2.9369833333333335
0.809,0.758,-5.658,0.101,0.409,0.000544,0.166,0.71,125.022,41,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.120547945205479,2.3705
0.669,0.793,-6.16,0.0403,0.0318,0.0372,0.555,0.159,121.995,26,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.986301369863014,3.6700833333333334
0.578,0.786,-4.665,0.13,0.232,0.000106,0.122,0.347,105.945,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.734246575342466,2.98585
0.63,0.726,-3.753,0.0978,0.0717,0.0,0.108,0.499,122.055,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.66027397260274,3.274583333333333
0.845,0.766,-5.727,0.0658,0.212,0.0,0.111,0.782,114.054,54,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.254794520547946,3.2654
0.679,0.866,-3.754,0.0566,0.0337,0.0,0.0688,0.441,121.927,41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.484931506849315,3.0655666666666668
0.657,0.882,-3.565,0.0456,0.247,0.00202,0.112,0.179,127.994,43,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.983561643835617,3.25
0.493,0.773,-3.791,0.157,0.429,7.07e-06,0.0807,0.301,123.149,39,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.638356164383562,3.2258
0.654,0.874,-3.885,0.0543,0.169,1.77e-06,0.134,0.542,119.85,46,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.676712328767123,3.0671166666666667
0.447,0.684,-4.721,0.09,0.175,0.0,0.478,0.437,125.655,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.583561643835616,2.921866666666667
0.731,0.802,-4.763,0.0623,0.022,0.0,0.059,0.434,121.991,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.638356164383562,2.9836
0.6,0.888,-4.612,0.13,0.00166,0.0,0.4,0.641,126.056,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.868493150684931,2.6170666666666667
0.687,0.707,-6.19,0.0328,0.0536,9.29e-05,0.16,0.607,127.033,48,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.449315068493151,3.1442666666666668
0.693,0.575,-6.998,0.0801,0.374,0.0,0.252,0.492,117.999,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.175342465753425,3.5227
0.638,0.818,-4.517,0.05,0.131,1.78e-05,0.107,0.489,126.015,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.736986301369863,2.7998333333333334
0.707,0.806,-4.777,0.175,0.00908,0.0,0.366,0.634,119.972,22,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.446575342465754,2.716666666666667
0.59,0.888,-2.851,0.0765,0.0216,0.0,0.487,0.288,126.094,44,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.964383561643835,3.0952333333333333
0.703,0.879,-4.514,0.177,0.0693,0.0,0.315,0.542,124.972,34,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.504109589041096,3.056
0.79,0.746,-5.96,0.0502,0.241,0.0,0.316,0.538,124.971,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.254794520547946,3.538
0.733,0.718,-7.149,0.0376,0.0107,0.0102,0.33,0.206,122.993,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.619178082191781,2.9349666666666665
0.502,0.78,-4.547,0.244,0.333,0.0,0.72,0.607,122.688,27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.561643835616438,3.0556833333333335
0.685,0.712,-4.302,0.0894,0.334,1.1e-06,0.047,0.483,114.989,33,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7.501369863013698,3.2748833333333334
0.601,0.775,-4.612,0.0473,0.269,0.0,0.0883,0.483,119.964,64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.328767123287672,3.1715833333333334
0.684,0.95,-2.588,0.0809,0.0207,1.25e-06,0.105,0.436,125.974,41,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.810958904109589,2.6028
0.65,0.819,-3.811,0.0551,0.117,0.0,0.0772,0.351,128.09,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.810958904109589,3.101566666666667
0.448,0.836,-6.495,0.0809,0.229,0.0,0.427,0.482,122.899,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.7753424657534245,2.83505
0.674,0.854,-5.253,0.115,0.054,0.0,0.379,0.503,111.969,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.523287671232877,3.009516666666667
0.739,0.622,-5.382,0.0394,0.532,0.0,0.0508,0.615,119.992,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7.06027397260274,3.6300666666666666
0.647,0.795,-3.548,0.0372,0.0635,0.0,0.188,0.409,127.992,56,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.887671232876713,3.2067
0.669,0.895,-3.787,0.0575,0.128,0.0,0.297,0.576,124.964,54,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.6,3.42755
0.792,0.724,-5.108,0.0362,0.219,0.0,0.0911,0.429,109.984,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6.7534246575342465,2.816666666666667
0.706,0.931,-3.053,0.0456,0.354,3.72e-06,0.146,0.465,123.012,53,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.484931506849315,3.3482166666666666
0.662,0.823,-4.7,0.0971,0.073,0.0,0.0833,0.435,118.958,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.158904109589041,3.1964333333333332
0.516,0.857,-3.432,0.0463,0.0368,0.0,0.264,0.448,127.949,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.580821917808219,3.3125
0.686,0.613,-5.614,0.069,0.0386,0.0,0.251,0.452,104.988,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.906849315068493,3.4479166666666665
0.503,0.754,-3.634,0.0424,0.264,5.85e-05,0.297,0.597,116.524,44,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.967123287671233,3.1125
0.382,0.698,-3.409,0.0374,0.00236,5.24e-05,0.108,0.151,127.816,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.523287671232877,3.91015
0.59,0.642,-3.87,0.122,0.0771,0.0,0.105,0.651,107.356,63,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.36986301369863,2.9074
0.708,0.825,-3.117,0.0615,0.031,0.0,0.191,0.662,109.991,29,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.7534246575342465,3.1
0.636,0.63,-6.396,0.0346,0.0796,0.0,0.13,0.454,104.845,48,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.271232876712329,3.067
0.682,0.786,-4.87,0.0477,0.214,0.0,0.12,0.664,91.042,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7.098630136986301,3.2657833333333333
0.639,0.705,-5.039,0.049,0.045,0.0,0.425,0.595,124.957,36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.427397260273972,3.036016666666667
0.815,0.647,-7.162,0.218,0.399,0.0,0.0738,0.182,125.95,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.523287671232877,2.9462166666666665
0.696,0.907,-4.157,0.073,0.0191,1.23e-05,0.124,0.466,125.932,36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.772602739726027,3.1111166666666668
0.659,0.617,-5.862,0.0649,0.27,0.0,0.187,0.187,119.858,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7.52054794520548,2.7335
0.592,0.873,-5.65,0.0275,0.0715,0.00982,0.142,0.516,122.011,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.564383561643836,4.621033333333333
0.651,0.617,-6.077,0.0309,0.179,0.0,0.113,0.591,121.977,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.424657534246576,2.7985333333333333
0.707,0.585,-11.024,0.0701,0.145,0.00485,0.257,0.277,125.161,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.36986301369863,2.592
0.673,0.687,-5.295,0.0623,0.269,0.0,0.181,0.524,96.964,43,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.83013698630137,3.517333333333333
0.567,0.765,-4.107,0.108,0.317,0.0,0.14,0.541,121.924,64,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.465753424657534,2.82445
0.734,0.765,-5.562,0.0621,0.151,0.0,0.231,0.518,109.989,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.52054794520548,2.7272666666666665
0.689,0.901,-1.431,0.0678,0.145,1.03e-05,0.459,0.651,125.115,54,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.76986301369863,3.0080833333333334
0.676,0.582,-7.58,0.128,0.221,0.00627,0.515,0.447,124.012,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.7534246575342465,3.2436333333333334
0.686,0.693,-6.245,0.131,0.329,0.0,0.136,0.699,124.206,54,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.213698630136986,3.2979333333333334
0.6,0.754,-4.204,0.0488,0.0688,0.0,0.151,0.641,128.044,49,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.8273972602739725,3.0136666666666665
0.691,0.924,-3.839,0.0577,0.00828,3.8e-06,0.402,0.34,125.983,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.1945205479452055,2.634916666666667
0.63,0.726,-3.753,0.0978,0.0717,0.0,0.108,0.499,122.055,39,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.66027397260274,3.274583333333333
0.734,0.921,-1.936,0.0863,0.0328,0.0,0.197,0.654,120.056,53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7.252054794520548,3.6413333333333333
0.605,0.854,-4.128,0.0488,0.0673,0.0,0.54,0.165,124.024,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6.791780821917809,3.57735
0.609,0.523,-12.649,0.0796,0.00959,0.000155,0.15,0.342,127.977,29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.772602739726027,3.03125
0.733,0.839,-2.84,0.0335,0.0145,0.000187,0.162,0.471,126.009,37,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.906849315068493,3.72555
0.43,0.606,-5.115,0.0431,0.131,0.0,0.173,0.123,169.988,74,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.041095890410959,3.528
0.661,0.723,-6.976,0.0566,0.179,1.23e-05,0.14,0.316,113.778,70,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.67945205479452,2.7300833333333334
0.752,0.764,-4.399,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.172602739726027,2.720266666666667
0.704,0.888,-2.872,0.0541,0.00553,0.0011,0.079,0.531,125.027,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.791780821917809,2.6166666666666667
0.655,0.713,-6.293,0.0501,0.338,0.0,0.0971,0.61,94.05,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.561643835616438,3.07755
0.732,0.734,-6.423,0.107,0.00719,1.49e-05,0.34,0.643,123.033,36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8.306849315068494,2.951216666666667
0.746,0.846,-2.432,0.048,0.0485,0.0,0.195,0.403,114.955,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9.150684931506849,2.91555
0.776,0.809,-5.726,0.069,0.415,0.0,0.179,0.582,100.071,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8.345205479452055,3.3753333333333333
0.621,0.898,-4.569,0.0401,0.0976,1.08e-05,0.404,0.332,124.018,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.715068493150685,3.017333333333333
0.655,0.672,-4.966,0.0581,0.253,0.0,0.312,0.675,98.005,65,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.041095890410959,3.3146666666666667
0.689,0.505,-6.389,0.0933,0.158,0.0,0.138,0.312,99.017,65,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8.153424657534247,3.62155
0.445,0.597,-6.724,0.0575,0.158,2.21e-06,0.128,0.263,175.903,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.693150684931507,2.9916666666666667
0.807,0.887,-4.311,0.0361,0.016,0.000503,0.0811,0.606,122.015,66,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.964383561643835,3.819733333333333
0.684,0.823,-4.881,0.0296,0.00576,7.42e-06,0.201,0.384,117.993,37,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.578082191780822,3.6
0.653,0.708,-5.385,0.0345,0.109,0.0011,0.163,0.347,111.924,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.556164383561644,2.79785
0.662,0.858,-4.844,0.0428,0.00163,0.0,0.0456,0.295,133.993,72,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.386301369863014,3.0278833333333335
0.717,0.716,-5.485,0.0432,0.0421,0.000467,0.0699,0.206,125.064,57,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.331506849315068,2.688
0.677,0.497,-5.763,0.0809,0.152,0.0,0.0911,0.419,99.137,63,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.271232876712329,3.94755
0.715,0.605,-5.128,0.0428,0.239,1.41e-05,0.189,0.454,122.956,79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.079452054794521,3.54555
0.645,0.741,-4.989,0.0339,0.0323,0.0,0.29,0.534,123.07,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.6,3.3833333333333333
0.497,0.924,-3.43,0.0434,0.149,0.251,0.267,0.283,120.018,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6.561643835616438,2.5000833333333334
0.527,0.835,-5.298,0.0433,0.0166,0.0,0.249,0.654,125.983,85,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.994520547945205,2.9443
0.401,0.872,-3.641,0.314,0.167,0.0,0.362,0.472,104.592,64,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.46027397260274,3.3542833333333335
0.738,0.794,-4.118,0.0416,0.101,0.0,0.0533,0.566,104.014,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7.136986301369863,3.0689
0.702,0.903,-3.921,0.038,0.121,0.000123,0.168,0.66,125.948,46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7.865753424657535,2.78245
0.814,0.705,-4.734,0.0904,0.0958,0.000133,0.0687,0.6,110.004,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.846575342465753,4.010283333333334
0.724,0.733,-5.539,0.0382,0.0249,0.000318,0.127,0.672,125.993,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6.465753424657534,3.46845
0.771,0.826,-3.978,0.0604,0.142,0.03,0.145,0.185,100.012,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.523287671232877,3.538
0.747,0.834,-2.867,0.045,0.374,0.0,0.0586,0.687,128.005,67,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7.616438356164384,3.596
0.813,0.761,-5.687,0.085,0.0529,0.0119,0.337,0.29,124.957,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7.30958904109589,2.88445
0.728,0.794,-3.992,0.0635,0.148,0.0,0.0688,0.523,112.071,45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9.726027397260275,3.239333333333333
